k1,k2,lambda,val_mAP
21,9,0.5736842105263158,0.9677876888681967
20,4,0.3368421052631579,0.9677876525642113
30,6,0.28421052631578947,0.967787605508918
17,11,0.6,0.9677875733438911
19,8,0.49473684210526314,0.9677875371429099
31,11,0.5210526315789473,0.9677872052332271
31,10,0.5210526315789473,0.9677871773588244
18,7,0.4157894736842105,0.9677870825850982
29,4,0.3368421052631579,0.967787049090647
14,4,0.5736842105263158,0.9677870448070417
22,11,0.49473684210526314,0.9677870321794088
32,4,0.3894736842105263,0.9677869623952162
18,1,0.5210526315789473,0.9677869155838278
34,3,0.3894736842105263,0.9677865929260601
22,5,0.3631578947368421,0.9677865587824709
30,2,0.3368421052631579,0.967786104589966
32,3,0.46842105263157896,0.967786051583386
13,8,0.5473684210526315,0.9677859195327216
20,9,0.6,0.9677857259103844
34,6,0.28421052631578947,0.9677857105161036
29,12,0.5210526315789473,0.9677855749954015
32,10,0.5210526315789473,0.9677854839356529
31,4,0.3631578947368421,0.9677851603393612
28,3,0.28421052631578947,0.9677851357786651
24,7,0.3631578947368421,0.9677849181320526
15,8,0.5210526315789473,0.9677849020960709
30,4,0.3368421052631579,0.9677843721323945
28,5,0.28421052631578947,0.9677843533659509
32,11,0.5210526315789473,0.9677843498470755
18,1,0.15263157894736842,0.967784012992644
18,1,0.49473684210526314,0.9677839341567341
21,8,0.46842105263157896,0.9677838951347124
15,4,0.46842105263157896,0.9677838736837351
23,11,0.46842105263157896,0.967783755075589
33,4,0.28421052631578947,0.9677837053530997
20,5,0.3894736842105263,0.9677836266336561
18,1,0.46842105263157896,0.9677835696698484
18,1,0.1,0.9677834545064402
18,1,0.12631578947368421,0.9677834545064402
24,10,0.49473684210526314,0.9677833909133605
31,3,0.44210526315789467,0.9677832115057161
18,1,0.44210526315789467,0.9677828613892696
20,6,0.3631578947368421,0.967782817963378
28,7,0.3631578947368421,0.9677826524044584
26,10,0.44210526315789467,0.967782552551568
23,2,0.46842105263157896,0.9677824746375916
34,9,0.49473684210526314,0.9677824411772586
32,7,0.3631578947368421,0.9677823684486305
25,6,0.3368421052631579,0.9677821743677424
28,10,0.46842105263157896,0.967781794843889
17,8,0.49473684210526314,0.9677816313686843
27,13,0.6,0.9677815410932026
21,4,0.3368421052631579,0.9677814993248218
19,2,0.23157894736842105,0.9677814724412217
18,1,0.4157894736842105,0.9677814685861706
25,12,0.5210526315789473,0.9677810544689933
18,1,0.3894736842105263,0.9677810468640663
32,1,0.28421052631578947,0.9677809332773563
21,5,0.3631578947368421,0.9677807805784355
30,1,0.17894736842105263,0.967780697336096
26,4,0.3894736842105263,0.9677806459266383
20,8,0.46842105263157896,0.9677805488964599
31,6,0.28421052631578947,0.9677805197606308
18,1,0.3631578947368421,0.9677804795289231
18,1,0.3368421052631579,0.9677804344811604
25,10,0.44210526315789467,0.9677802344116438
18,4,0.28421052631578947,0.9677801666331175
17,9,0.6,0.9677801582942892
20,2,0.46842105263157896,0.967780068940971
22,12,0.5473684210526315,0.9677798755131405
23,5,0.3368421052631579,0.9677798712917932
26,6,0.3368421052631579,0.9677798324785513
18,1,0.31052631578947365,0.9677798242437516
18,1,0.28421052631578947,0.9677797271335042
23,10,0.46842105263157896,0.9677796330233396
14,2,0.20526315789473684,0.9677795713531216
18,1,0.2578947368421053,0.967779550806737
19,7,0.4157894736842105,0.9677795071218515
28,3,0.23157894736842105,0.9677795056859431
33,12,0.5473684210526315,0.9677794292784689
33,2,0.31052631578947365,0.9677794062858245
18,1,0.23157894736842105,0.9677793120244923
28,3,0.2578947368421053,0.9677792940273858
25,11,0.46842105263157896,0.9677792832646068
16,8,0.6,0.9677791038745801
34,3,0.3631578947368421,0.967779003599462
34,12,0.5473684210526315,0.9677786520602006
18,1,0.20526315789473684,0.9677785329717988
18,7,0.3894736842105263,0.967778049855966
24,2,0.46842105263157896,0.9677779901416806
27,3,0.3894736842105263,0.9677779181330162
12,8,0.5473684210526315,0.9677779127823125
19,9,0.6,0.9677777632864695
22,4,0.31052631578947365,0.9677777625492888
18,9,0.5736842105263158,0.967777726328241
21,1,0.17894736842105263,0.9677776991416878
31,10,0.49473684210526314,0.9677775520593687
16,6,0.46842105263157896,0.9677774633684638
34,10,0.5736842105263158,0.9677772679273651
30,11,0.49473684210526314,0.967777248835579
18,1,0.17894736842105263,0.9677772462085783
28,4,0.2578947368421053,0.9677770931605312
22,10,0.5210526315789473,0.9677769611761566
16,7,0.5736842105263158,0.9677769304744739
32,10,0.49473684210526314,0.9677767597427124
16,5,0.4157894736842105,0.9677766650777947
34,4,0.28421052631578947,0.9677766303581719
26,3,0.4157894736842105,0.9677765463999954
26,5,0.3368421052631579,0.9677764368973831
14,6,0.5473684210526315,0.9677762489456716
27,4,0.3368421052631579,0.9677761735558723
15,2,0.20526315789473684,0.9677761631754451
27,5,0.28421052631578947,0.967776114332711
31,12,0.5473684210526315,0.9677758655081761
15,5,0.49473684210526314,0.9677757762260164
33,11,0.5210526315789473,0.9677757014523813
21,2,0.49473684210526314,0.967775163038831
32,5,0.3368421052631579,0.9677744175553521
29,4,0.31052631578947365,0.9677741554246944
21,8,0.44210526315789467,0.9677739966906258
22,7,0.3368421052631579,0.9677739166612082
13,4,0.6,0.9677737789549418
20,3,0.46842105263157896,0.9677734110249675
14,3,0.44210526315789467,0.9677732312183885
22,2,0.3631578947368421,0.9677731822715601
17,7,0.49473684210526314,0.9677731804053453
25,5,0.3368421052631579,0.9677727184211963
24,11,0.46842105263157896,0.9677726058909568
18,8,0.46842105263157896,0.9677723710416017
32,6,0.28421052631578947,0.9677723705094032
23,12,0.5210526315789473,0.9677723186983965
23,2,0.44210526315789467,0.967771926045262
29,11,0.46842105263157896,0.9677719100985361
21,6,0.3631578947368421,0.9677718919997577
16,8,0.5736842105263158,0.9677718371521358
34,11,0.5473684210526315,0.967771810221594
20,9,0.5736842105263158,0.9677717148262318
30,2,0.31052631578947365,0.96777170148934
15,6,0.5210526315789473,0.9677716461962966
24,10,0.46842105263157896,0.9677715617165981
32,9,0.44210526315789467,0.9677713929373073
20,8,0.44210526315789467,0.9677711361210263
26,2,0.4157894736842105,0.9677710750685153
24,12,0.5210526315789473,0.9677710339644714
27,3,0.3368421052631579,0.9677707872459448
17,5,0.3631578947368421,0.967770764191908
21,7,0.3631578947368421,0.967770597533876
9,8,0.6,0.9677705164222692
21,3,0.46842105263157896,0.9677704654898313
26,12,0.49473684210526314,0.9677703339300251
20,1,0.17894736842105263,0.9677702934078584
32,3,0.44210526315789467,0.967769497034332
24,5,0.3368421052631579,0.9677694121185085
33,10,0.49473684210526314,0.967769404884749
19,8,0.46842105263157896,0.967769352154065
34,5,0.28421052631578947,0.9677692985930635
21,9,0.5473684210526315,0.9677691938153435
21,11,0.6,0.9677691365417327
23,3,0.4157894736842105,0.9677690189410012
30,10,0.46842105263157896,0.9677689747789747
28,3,0.20526315789473684,0.9677689404570672
27,3,0.31052631578947365,0.9677686669616968
33,8,0.3894736842105263,0.9677684975863807
11,8,0.5736842105263158,0.9677682673500454
28,12,0.49473684210526314,0.967767995464858
29,3,0.3368421052631579,0.9677677483157416
21,8,0.4157894736842105,0.9677677269053226
16,4,0.4157894736842105,0.9677676507590561
20,2,0.44210526315789467,0.967767385250642
17,7,0.46842105263157896,0.9677673540974098
23,2,0.4157894736842105,0.9677670272900916
33,3,0.3368421052631579,0.9677670052667221
29,10,0.46842105263157896,0.9677668561135735
23,4,0.3368421052631579,0.9677668273015035
17,10,0.6,0.9677667813132477
19,5,0.28421052631578947,0.9677667371592186
28,13,0.6,0.9677665890705192
22,6,0.3368421052631579,0.9677664106159728
29,4,0.28421052631578947,0.9677663029592153
19,9,0.5736842105263158,0.9677661434343806
19,7,0.3894736842105263,0.9677659009955536
33,3,0.3631578947368421,0.9677658742509251
20,5,0.3631578947368421,0.9677656629195107
15,7,0.5736842105263158,0.967765652644867
31,9,0.44210526315789467,0.9677655827352368
17,11,0.5736842105263158,0.9677652310665296
16,2,0.23157894736842105,0.9677651330974052
21,1,0.15263157894736842,0.9677647440389082
19,4,0.2578947368421053,0.9677647152355265
31,4,0.3368421052631579,0.9677646273768117
30,12,0.5210526315789473,0.9677644296650288
17,6,0.3894736842105263,0.9677643417169288
24,1,0.31052631578947365,0.9677642424627348
24,6,0.3368421052631579,0.9677641886488674
30,3,0.4157894736842105,0.9677640554590886
16,3,0.3894736842105263,0.9677639059623119
34,2,0.28421052631578947,0.9677637954208479
18,9,0.5473684210526315,0.9677637764725996
23,1,0.23157894736842105,0.9677637701062629
34,7,0.4157894736842105,0.9677636929234135
27,7,0.3368421052631579,0.9677636346461407
32,12,0.5473684210526315,0.9677633886919312
34,10,0.5473684210526315,0.9677632987040746
20,11,0.6,0.96776290338955
20,8,0.4157894736842105,0.9677627135771809
32,4,0.3631578947368421,0.9677626835185538
29,2,0.2578947368421053,0.96776225835182
28,10,0.44210526315789467,0.9677620964540222
30,7,0.4157894736842105,0.96776187545892
20,7,0.3631578947368421,0.9677616819077676
23,2,0.3894736842105263,0.9677612793081629
34,3,0.31052631578947365,0.9677609991574729
29,7,0.3631578947368421,0.967760984712867
31,1,0.15263157894736842,0.9677609030650686
17,9,0.5736842105263158,0.967760851353583
26,6,0.31052631578947365,0.967760831940696
18,2,0.23157894736842105,0.9677607195436212
16,5,0.3894736842105263,0.9677605424750195
29,3,0.3894736842105263,0.9677600946446776
17,3,0.44210526315789467,0.9677599836272788
15,2,0.17894736842105263,0.9677598853493342
30,4,0.31052631578947365,0.9677597931375032
34,3,0.3368421052631579,0.9677595301864502
17,2,0.4157894736842105,0.9677595164558025
13,3,0.49473684210526314,0.9677593969689903
18,5,0.28421052631578947,0.9677592730935141
25,1,0.31052631578947365,0.9677592068015838
26,7,0.3631578947368421,0.967759178602047
22,10,0.49473684210526314,0.9677591764636607
30,5,0.3368421052631579,0.9677590537444873
27,3,0.28421052631578947,0.967758879453549
30,8,0.3894736842105263,0.9677587965010542
25,12,0.49473684210526314,0.9677587225063135
14,2,0.17894736842105263,0.9677587021483126
27,3,0.3631578947368421,0.9677586961963068
33,4,0.2578947368421053,0.9677584718713393
24,3,0.4157894736842105,0.9677584376785673
20,9,0.5473684210526315,0.9677584079160557
22,8,0.3631578947368421,0.9677582225369198
17,12,0.6,0.9677581887635797
33,10,0.46842105263157896,0.9677577241984126
18,11,0.6,0.9677574970410726
20,1,0.15263157894736842,0.9677573175863402
16,7,0.5473684210526315,0.9677572856921768
22,11,0.46842105263157896,0.9677572268366641
34,2,0.2578947368421053,0.9677570824467602
29,12,0.49473684210526314,0.9677570174531138
21,9,0.5210526315789473,0.9677569845754795
31,8,0.3894736842105263,0.9677568649633683
16,8,0.5473684210526315,0.9677567629626734
34,3,0.28421052631578947,0.9677566420815794
33,11,0.49473684210526314,0.9677564428286051
27,4,0.31052631578947365,0.9677560985289833
14,4,0.5473684210526315,0.9677556642609142
22,3,0.3894736842105263,0.9677556486299054
34,12,0.5210526315789473,0.9677555249673033
13,2,0.46842105263157896,0.9677553869366815
17,7,0.44210526315789467,0.967755369373148
27,9,0.4157894736842105,0.9677548326247335
31,11,0.49473684210526314,0.9677546845355701
17,8,0.46842105263157896,0.967754586130186
15,8,0.49473684210526314,0.96775453773106
29,3,0.3631578947368421,0.9677543781443426
31,2,0.4157894736842105,0.9677543564662276
20,2,0.4157894736842105,0.9677542038372299
17,10,0.5736842105263158,0.9677540045739168
28,7,0.3368421052631579,0.9677539075562237
13,7,0.6,0.9677537031691305
21,11,0.5736842105263158,0.9677536781056625
34,6,0.2578947368421053,0.9677536176481937
17,7,0.4157894736842105,0.9677536161038842
19,11,0.6,0.9677533877976807
21,2,0.46842105263157896,0.9677533076397347
14,8,0.5210526315789473,0.9677532545387003
34,10,0.5210526315789473,0.967753129340799
23,13,0.6,0.9677527964974347
32,2,0.4157894736842105,0.9677526650924357
17,9,0.5473684210526315,0.967752466024906
18,8,0.44210526315789467,0.9677523665658839
33,7,0.3368421052631579,0.9677520928592515
23,10,0.44210526315789467,0.9677520873094694
26,2,0.3631578947368421,0.9677520577614662
29,2,0.23157894736842105,0.9677516484978207
34,9,0.46842105263157896,0.967751510204323
19,1,0.12631578947368421,0.9677513874988937
19,8,0.44210526315789467,0.9677513566000949
27,3,0.2578947368421053,0.9677513292483653
29,13,0.6,0.9677512587383843
31,10,0.46842105263157896,0.9677512435188665
18,7,0.3631578947368421,0.9677508341221717
5,13,0.6,0.967750692269839
17,4,0.3631578947368421,0.967750514249571
22,12,0.5210526315789473,0.9677504845112994
32,8,0.3894736842105263,0.9677502811995501
24,1,0.28421052631578947,0.9677502204213952
13,6,0.5473684210526315,0.9677501747568663
27,3,0.23157894736842105,0.9677501550654617
26,13,0.6,0.9677500179275014
27,12,0.46842105263157896,0.9677499709164997
25,7,0.3368421052631579,0.9677499393790733
18,9,0.5210526315789473,0.9677498877499168
31,7,0.3368421052631579,0.9677498019172821
19,9,0.5473684210526315,0.9677497373959657
31,6,0.2578947368421053,0.9677497152552701
22,2,0.3368421052631579,0.9677497082951743
20,8,0.3894736842105263,0.9677495972255963
20,9,0.5210526315789473,0.9677493607771478
13,8,0.5210526315789473,0.9677493410666468
28,3,0.17894736842105263,0.9677490446288691
16,11,0.6,0.9677489755745777
31,12,0.5210526315789473,0.9677486890511324
17,11,0.5473684210526315,0.9677486506841413
24,13,0.6,0.9677486174832696
18,2,0.20526315789473684,0.9677486083768456
19,2,0.20526315789473684,0.9677485703988685
21,5,0.3368421052631579,0.9677482790603571
22,13,0.6,0.9677481087065803
27,6,0.23157894736842105,0.9677481020347023
23,6,0.31052631578947365,0.9677480925410025
29,5,0.31052631578947365,0.9677478668283972
32,11,0.49473684210526314,0.9677478157016409
21,6,0.3368421052631579,0.9677476290855653
15,11,0.6,0.967747471295219
21,8,0.3894736842105263,0.9677473719899914
8,8,0.6,0.9677472433178548
19,6,0.28421052631578947,0.9677471780664578
23,12,0.49473684210526314,0.9677471765781636
13,4,0.5736842105263158,0.9677471337247066
29,10,0.44210526315789467,0.9677468178031596
33,5,0.2578947368421053,0.9677467918337188
14,5,0.5473684210526315,0.9677467178882344
26,2,0.3894736842105263,0.9677466722191163
21,11,0.5473684210526315,0.9677460887001502
32,10,0.46842105263157896,0.9677460331016783
20,6,0.3368421052631579,0.9677459547688806
30,13,0.6,0.9677459097241049
29,3,0.31052631578947365,0.9677456911723162
30,10,0.44210526315789467,0.9677455882932876
30,7,0.3894736842105263,0.9677455788010837
23,8,0.3631578947368421,0.9677455237511767
21,10,0.6,0.9677455074753756
15,7,0.5473684210526315,0.9677452988900727
12,3,0.5473684210526315,0.9677452903686824
31,3,0.4157894736842105,0.967744977781286
33,12,0.5210526315789473,0.9677448305923645
33,3,0.31052631578947365,0.9677447982382715
33,13,0.6,0.9677447424691896
25,1,0.28421052631578947,0.9677447186461208
32,7,0.3368421052631579,0.9677445519485833
24,12,0.49473684210526314,0.9677444542245975
27,11,0.44210526315789467,0.9677444015853816
34,7,0.3894736842105263,0.9677443875852876
25,2,0.44210526315789467,0.9677443229183305
27,8,0.3631578947368421,0.9677442796456506
33,2,0.23157894736842105,0.9677442435762295
25,13,0.6,0.9677442345075378
20,3,0.44210526315789467,0.9677440079122196
15,5,0.46842105263157896,0.967743959048091
34,14,0.6,0.9677439258078132
14,2,0.15263157894736842,0.9677438320999731
24,2,0.44210526315789467,0.9677437626633435
14,6,0.5210526315789473,0.967743673263672
20,11,0.5736842105263158,0.9677436196410997
29,6,0.2578947368421053,0.9677434469068418
33,2,0.28421052631578947,0.9677434083028802
21,9,0.49473684210526314,0.96774338599192
32,4,0.3368421052631579,0.9677432560354183
17,2,0.3894736842105263,0.9677430385509439
25,6,0.31052631578947365,0.9677429507726617
30,1,0.15263157894736842,0.9677427928638218
22,2,0.31052631578947365,0.9677426737976673
27,10,0.4157894736842105,0.9677426213656416
15,6,0.49473684210526314,0.9677425902405958
21,3,0.44210526315789467,0.967742528552942
20,5,0.3368421052631579,0.9677423261347428
30,6,0.2578947368421053,0.9677422384150833
16,9,0.6,0.9677422267422069
21,7,0.3368421052631579,0.9677421642343518
18,9,0.49473684210526314,0.9677419079281858
31,4,0.31052631578947365,0.9677417914648817
20,9,0.49473684210526314,0.9677413900599908
24,7,0.3368421052631579,0.9677413514237666
33,2,0.2578947368421053,0.9677413312961736
15,2,0.15263157894736842,0.9677412636657785
23,2,0.3631578947368421,0.967741138267148
26,5,0.31052631578947365,0.9677409256757818
30,2,0.28421052631578947,0.9677409211993467
18,8,0.4157894736842105,0.9677407350226451
18,6,0.31052631578947365,0.9677406561018767
22,10,0.46842105263157896,0.9677404495135482
32,1,0.23157894736842105,0.9677403894996744
16,2,0.20526315789473684,0.9677403869633342
16,6,0.44210526315789467,0.9677402833959171
19,9,0.5210526315789473,0.9677400892713499
17,9,0.5210526315789473,0.9677399128197346
12,8,0.5210526315789473,0.9677396376658174
21,2,0.44210526315789467,0.9677393800719705
14,7,0.5736842105263158,0.967739286407453
29,4,0.2578947368421053,0.9677392034327631
29,2,0.12631578947368421,0.967739180963424
34,13,0.5736842105263158,0.9677391558264258
17,10,0.5473684210526315,0.9677390690308537
17,5,0.3368421052631579,0.9677390054431171
27,3,0.20526315789473684,0.9677388804372988
31,13,0.6,0.9677387952767841
34,11,0.5210526315789473,0.9677387047140789
30,11,0.46842105263157896,0.9677385872791652
23,7,0.31052631578947365,0.9677385616494327
14,11,0.6,0.9677385446791034
32,12,0.5210526315789473,0.9677384087656512
19,8,0.4157894736842105,0.9677383429338148
34,2,0.23157894736842105,0.9677380442508371
21,1,0.12631578947368421,0.9677379804119112
20,4,0.31052631578947365,0.9677379026620865
12,6,0.6,0.9677377244337672
30,7,0.3631578947368421,0.9677376155658372
30,3,0.3894736842105263,0.9677376107533128
